day,unique_id,status,wolbachia,temperature,experimental_replicate,replicate,sex
54,NoWolb_25_1_5,1,NoWolb,25,1,5,Male
54,NoWolb_25_1_5,1,NoWolb,25,1,5,Male
55,NoWolb_25_1_5,1,NoWolb,25,1,5,Male
58,NoWolb_25_1_5,1,NoWolb,25,1,5,Male
59,NoWolb_25_1_5,1,NoWolb,25,1,5,Male
60,NoWolb_25_1_5,1,NoWolb,25,1,5,Male
60,NoWolb_25_1_5,1,NoWolb,25,1,5,Male
70,NoWolb_25_1_5,1,NoWolb,25,1,5,Male
80,NoWolb_25_1_5,1,NoWolb,25,1,5,Male
30,wMelOctoless_25_1_1,1,wMelOctoless,25,1,1,Male
30,wMelOctoless_25_1_1,1,wMelOctoless,25,1,1,Male
34,wMelOctoless_25_1_1,1,wMelOctoless,25,1,1,Male
39,wMelOctoless_25_1_1,1,wMelOctoless,25,1,1,Male
39,wMelOctoless_25_1_1,1,wMelOctoless,25,1,1,Male
40,wMelOctoless_25_1_1,1,wMelOctoless,25,1,1,Male
40,wMelOctoless_25_1_1,1,wMelOctoless,25,1,1,Male
42,wMelOctoless_25_1_1,1,wMelOctoless,25,1,1,Male
43,wMelOctoless_25_1_1,1,wMelOctoless,25,1,1,Male
44,wMelOctoless_25_1_1,1,wMelOctoless,25,1,1,Male
33,wMelOctoless_25_1_2,1,wMelOctoless,25,1,2,Male
33,wMelOctoless_25_1_2,1,wMelOctoless,25,1,2,Male
35,wMelOctoless_25_1_2,1,wMelOctoless,25,1,2,Male
35,wMelOctoless_25_1_2,1,wMelOctoless,25,1,2,Male
35,wMelOctoless_25_1_2,1,wMelOctoless,25,1,2,Male
37,wMelOctoless_25_1_2,1,wMelOctoless,25,1,2,Male
39,wMelOctoless_25_1_2,1,wMelOctoless,25,1,2,Male
39,wMelOctoless_25_1_2,1,wMelOctoless,25,1,2,Male
48,wMelOctoless_25_1_2,1,wMelOctoless,25,1,2,Male
65,wMelOctoless_25_1_2,1,wMelOctoless,25,1,2,Male
33,wMelOctoless_25_1_3,1,wMelOctoless,25,1,3,Male
35,wMelOctoless_25_1_3,1,wMelOctoless,25,1,3,Male
35,wMelOctoless_25_1_3,1,wMelOctoless,25,1,3,Male
35,wMelOctoless_25_1_3,1,wMelOctoless,25,1,3,Male
38,wMelOctoless_25_1_3,1,wMelOctoless,25,1,3,Male
38,wMelOctoless_25_1_3,1,wMelOctoless,25,1,3,Male
38,wMelOctoless_25_1_3,1,wMelOctoless,25,1,3,Male
39,wMelOctoless_25_1_3,1,wMelOctoless,25,1,3,Male
43,wMelOctoless_25_1_3,1,wMelOctoless,25,1,3,Male
44,wMelOctoless_25_1_3,1,wMelOctoless,25,1,3,Male
33,wMelOctoless_25_1_4,1,wMelOctoless,25,1,4,Male
33,wMelOctoless_25_1_4,1,wMelOctoless,25,1,4,Male
33,wMelOctoless_25_1_4,1,wMelOctoless,25,1,4,Male
40,wMelOctoless_25_1_4,1,wMelOctoless,25,1,4,Male
43,wMelOctoless_25_1_4,1,wMelOctoless,25,1,4,Male
55,wMelOctoless_25_1_4,1,wMelOctoless,25,1,4,Male
58,wMelOctoless_25_1_4,1,wMelOctoless,25,1,4,Male
64,wMelOctoless_25_1_4,1,wMelOctoless,25,1,4,Male
74,wMelOctoless_25_1_4,1,wMelOctoless,25,1,4,Male
75,wMelOctoless_25_1_4,1,wMelOctoless,25,1,4,Male
5,wMelOctoless_25_1_5,0,wMelOctoless,25,1,5,Male
28,wMelOctoless_25_1_5,1,wMelOctoless,25,1,5,Male
33,wMelOctoless_25_1_5,1,wMelOctoless,25,1,5,Male
34,wMelOctoless_25_1_5,1,wMelOctoless,25,1,5,Male
34,wMelOctoless_25_1_5,1,wMelOctoless,25,1,5,Male
34,wMelOctoless_25_1_5,1,wMelOctoless,25,1,5,Male
35,wMelOctoless_25_1_5,1,wMelOctoless,25,1,5,Male
38,wMelOctoless_25_1_5,1,wMelOctoless,25,1,5,Male
39,wMelOctoless_25_1_5,1,wMelOctoless,25,1,5,Male
43,wMelOctoless_25_1_5,1,wMelOctoless,25,1,5,Male
5,wMelPop2-Low_25_1_1,0,wMelPop2-Low,25,1,1,Male
20,wMelPop2-Low_25_1_1,1,wMelPop2-Low,25,1,1,Male
20,wMelPop2-Low_25_1_1,1,wMelPop2-Low,25,1,1,Male
20,wMelPop2-Low_25_1_1,1,wMelPop2-Low,25,1,1,Male
22,wMelPop2-Low_25_1_1,1,wMelPop2-Low,25,1,1,Male
23,wMelPop2-Low_25_1_1,1,wMelPop2-Low,25,1,1,Male
23,wMelPop2-Low_25_1_1,1,wMelPop2-Low,25,1,1,Male
23,wMelPop2-Low_25_1_1,1,wMelPop2-Low,25,1,1,Male
23,wMelPop2-Low_25_1_1,1,wMelPop2-Low,25,1,1,Male
24,wMelPop2-Low_25_1_1,1,wMelPop2-Low,25,1,1,Male
20,wMelPop2-Low_25_1_2,1,wMelPop2-Low,25,1,2,Male
20,wMelPop2-Low_25_1_2,1,wMelPop2-Low,25,1,2,Male
20,wMelPop2-Low_25_1_2,1,wMelPop2-Low,25,1,2,Male
20,wMelPop2-Low_25_1_2,1,wMelPop2-Low,25,1,2,Male
22,wMelPop2-Low_25_1_2,1,wMelPop2-Low,25,1,2,Male
22,wMelPop2-Low_25_1_2,1,wMelPop2-Low,25,1,2,Male
23,wMelPop2-Low_25_1_2,1,wMelPop2-Low,25,1,2,Male
23,wMelPop2-Low_25_1_2,1,wMelPop2-Low,25,1,2,Male
23,wMelPop2-Low_25_1_2,1,wMelPop2-Low,25,1,2,Male
23,wMelPop2-Low_25_1_2,1,wMelPop2-Low,25,1,2,Male
20,wMelPop2-Low_25_1_3,1,wMelPop2-Low,25,1,3,Male
23,wMelPop2-Low_25_1_3,1,wMelPop2-Low,25,1,3,Male
23,wMelPop2-Low_25_1_3,1,wMelPop2-Low,25,1,3,Male
23,wMelPop2-Low_25_1_3,1,wMelPop2-Low,25,1,3,Male
23,wMelPop2-Low_25_1_3,1,wMelPop2-Low,25,1,3,Male
23,wMelPop2-Low_25_1_3,1,wMelPop2-Low,25,1,3,Male
23,wMelPop2-Low_25_1_3,1,wMelPop2-Low,25,1,3,Male
23,wMelPop2-Low_25_1_3,1,wMelPop2-Low,25,1,3,Male
23,wMelPop2-Low_25_1_3,1,wMelPop2-Low,25,1,3,Male
24,wMelPop2-Low_25_1_3,1,wMelPop2-Low,25,1,3,Male
19,wMelPop2-Low_25_1_4,1,wMelPop2-Low,25,1,4,Male
23,wMelPop2-Low_25_1_4,1,wMelPop2-Low,25,1,4,Male
23,wMelPop2-Low_25_1_4,1,wMelPop2-Low,25,1,4,Male
23,wMelPop2-Low_25_1_4,1,wMelPop2-Low,25,1,4,Male
23,wMelPop2-Low_25_1_4,1,wMelPop2-Low,25,1,4,Male
23,wMelPop2-Low_25_1_4,1,wMelPop2-Low,25,1,4,Male
23,wMelPop2-Low_25_1_4,1,wMelPop2-Low,25,1,4,Male
23,wMelPop2-Low_25_1_4,1,wMelPop2-Low,25,1,4,Male
23,wMelPop2-Low_25_1_4,1,wMelPop2-Low,25,1,4,Male
24,wMelPop2-Low_25_1_4,1,wMelPop2-Low,25,1,4,Male
10,wMelPop2-Low_25_1_5,0,wMelPop2-Low,25,1,5,Male
19,wMelPop2-Low_25_1_5,1,wMelPop2-Low,25,1,5,Male
23,wMelPop2-Low_25_1_5,1,wMelPop2-Low,25,1,5,Male
23,wMelPop2-Low_25_1_5,1,wMelPop2-Low,25,1,5,Male
23,wMelPop2-Low_25_1_5,1,wMelPop2-Low,25,1,5,Male
23,wMelPop2-Low_25_1_5,1,wMelPop2-Low,25,1,5,Male
23,wMelPop2-Low_25_1_5,1,wMelPop2-Low,25,1,5,Male
24,wMelPop2-Low_25_1_5,1,wMelPop2-Low,25,1,5,Male
24,wMelPop2-Low_25_1_5,1,wMelPop2-Low,25,1,5,Male
24,wMelPop2-Low_25_1_5,1,wMelPop2-Low,25,1,5,Male
10,wMelPop2-High_25_1_1,1,wMelPop2-High,25,1,1,Male
10,wMelPop2-High_25_1_1,1,wMelPop2-High,25,1,1,Male
10,wMelPop2-High_25_1_1,1,wMelPop2-High,25,1,1,Male
10,wMelPop2-High_25_1_1,1,wMelPop2-High,25,1,1,Male
10,wMelPop2-High_25_1_1,1,wMelPop2-High,25,1,1,Male
10,wMelPop2-High_25_1_1,1,wMelPop2-High,25,1,1,Male
10,wMelPop2-High_25_1_1,1,wMelPop2-High,25,1,1,Male
10,wMelPop2-High_25_1_1,1,wMelPop2-High,25,1,1,Male
10,wMelPop2-High_25_1_1,1,wMelPop2-High,25,1,1,Male
12,wMelPop2-High_25_1_1,1,wMelPop2-High,25,1,1,Male
10,wMelPop2-High_25_1_2,1,wMelPop2-High,25,1,2,Male
10,wMelPop2-High_25_1_2,1,wMelPop2-High,25,1,2,Male
10,wMelPop2-High_25_1_2,1,wMelPop2-High,25,1,2,Male
10,wMelPop2-High_25_1_2,1,wMelPop2-High,25,1,2,Male
10,wMelPop2-High_25_1_2,1,wMelPop2-High,25,1,2,Male
10,wMelPop2-High_25_1_2,1,wMelPop2-High,25,1,2,Male
10,wMelPop2-High_25_1_2,1,wMelPop2-High,25,1,2,Male
10,wMelPop2-High_25_1_2,1,wMelPop2-High,25,1,2,Male
12,wMelPop2-High_25_1_2,1,wMelPop2-High,25,1,2,Male
13,wMelPop2-High_25_1_2,1,wMelPop2-High,25,1,2,Male
10,wMelPop2-High_25_1_3,1,wMelPop2-High,25,1,3,Male
11,wMelPop2-High_25_1_3,1,wMelPop2-High,25,1,3,Male
12,wMelPop2-High_25_1_3,1,wMelPop2-High,25,1,3,Male
12,wMelPop2-High_25_1_3,1,wMelPop2-High,25,1,3,Male
12,wMelPop2-High_25_1_3,1,wMelPop2-High,25,1,3,Male
12,wMelPop2-High_25_1_3,1,wMelPop2-High,25,1,3,Male
12,wMelPop2-High_25_1_3,1,wMelPop2-High,25,1,3,Male
12,wMelPop2-High_25_1_3,1,wMelPop2-High,25,1,3,Male
12,wMelPop2-High_25_1_3,1,wMelPop2-High,25,1,3,Male
12,wMelPop2-High_25_1_3,1,wMelPop2-High,25,1,3,Male
13,wMelPop2-High_25_1_3,1,wMelPop2-High,25,1,3,Male
5,wMelPop2-High_25_1_4,0,wMelPop2-High,25,1,4,Male
10,wMelPop2-High_25_1_4,1,wMelPop2-High,25,1,4,Male
12,wMelPop2-High_25_1_4,1,wMelPop2-High,25,1,4,Male
12,wMelPop2-High_25_1_4,1,wMelPop2-High,25,1,4,Male
12,wMelPop2-High_25_1_4,1,wMelPop2-High,25,1,4,Male
12,wMelPop2-High_25_1_4,1,wMelPop2-High,25,1,4,Male
12,wMelPop2-High_25_1_4,1,wMelPop2-High,25,1,4,Male
12,wMelPop2-High_25_1_4,1,wMelPop2-High,25,1,4,Male
12,wMelPop2-High_25_1_4,1,wMelPop2-High,25,1,4,Male
13,wMelPop2-High_25_1_4,1,wMelPop2-High,25,1,4,Male
10,wMelPop2-High_25_1_5,1,wMelPop2-High,25,1,5,Male
12,wMelPop2-High_25_1_5,1,wMelPop2-High,25,1,5,Male
12,wMelPop2-High_25_1_5,1,wMelPop2-High,25,1,5,Male
12,wMelPop2-High_25_1_5,1,wMelPop2-High,25,1,5,Male
12,wMelPop2-High_25_1_5,1,wMelPop2-High,25,1,5,Male
12,wMelPop2-High_25_1_5,1,wMelPop2-High,25,1,5,Male
12,wMelPop2-High_25_1_5,1,wMelPop2-High,25,1,5,Male
12,wMelPop2-High_25_1_5,1,wMelPop2-High,25,1,5,Male
13,wMelPop2-High_25_1_5,1,wMelPop2-High,25,1,5,Male
13,wMelPop2-High_25_1_5,1,wMelPop2-High,25,1,5,Male
5,wMelPop-Low_25_1_1,1,wMelPop-Low,25,1,1,Male
40,wMelPop-Low_25_1_1,1,wMelPop-Low,25,1,1,Male
42,wMelPop-Low_25_1_1,1,wMelPop-Low,25,1,1,Male
42,wMelPop-Low_25_1_1,1,wMelPop-Low,25,1,1,Male
42,wMelPop-Low_25_1_1,1,wMelPop-Low,25,1,1,Male
43,wMelPop-Low_25_1_1,1,wMelPop-Low,25,1,1,Male
43,wMelPop-Low_25_1_1,1,wMelPop-Low,25,1,1,Male
43,wMelPop-Low_25_1_1,1,wMelPop-Low,25,1,1,Male
43,wMelPop-Low_25_1_1,1,wMelPop-Low,25,1,1,Male
45,wMelPop-Low_25_1_1,1,wMelPop-Low,25,1,1,Male
30,wMelPop-Low_25_1_2,1,wMelPop-Low,25,1,2,Male
34,wMelPop-Low_25_1_2,1,wMelPop-Low,25,1,2,Male
34,wMelPop-Low_25_1_2,1,wMelPop-Low,25,1,2,Male
34,wMelPop-Low_25_1_2,1,wMelPop-Low,25,1,2,Male
38,wMelPop-Low_25_1_2,1,wMelPop-Low,25,1,2,Male
39,wMelPop-Low_25_1_2,1,wMelPop-Low,25,1,2,Male
40,wMelPop-Low_25_1_2,1,wMelPop-Low,25,1,2,Male
43,wMelPop-Low_25_1_2,1,wMelPop-Low,25,1,2,Male
44,wMelPop-Low_25_1_2,1,wMelPop-Low,25,1,2,Male
44,wMelPop-Low_25_1_2,1,wMelPop-Low,25,1,2,Male
30,wMelPop-Low_25_1_3,1,wMelPop-Low,25,1,3,Male
34,wMelPop-Low_25_1_3,1,wMelPop-Low,25,1,3,Male
39,wMelPop-Low_25_1_3,1,wMelPop-Low,25,1,3,Male
39,wMelPop-Low_25_1_3,1,wMelPop-Low,25,1,3,Male
40,wMelPop-Low_25_1_3,1,wMelPop-Low,25,1,3,Male
42,wMelPop-Low_25_1_3,1,wMelPop-Low,25,1,3,Male
43,wMelPop-Low_25_1_3,1,wMelPop-Low,25,1,3,Male
43,wMelPop-Low_25_1_3,1,wMelPop-Low,25,1,3,Male
44,wMelPop-Low_25_1_3,1,wMelPop-Low,25,1,3,Male
44,wMelPop-Low_25_1_3,1,wMelPop-Low,25,1,3,Male
38,wMelPop-Low_25_1_4,1,wMelPop-Low,25,1,4,Male
38,wMelPop-Low_25_1_4,1,wMelPop-Low,25,1,4,Male
40,wMelPop-Low_25_1_4,1,wMelPop-Low,25,1,4,Male
42,wMelPop-Low_25_1_4,1,wMelPop-Low,25,1,4,Male
42,wMelPop-Low_25_1_4,1,wMelPop-Low,25,1,4,Male
42,wMelPop-Low_25_1_4,1,wMelPop-Low,25,1,4,Male
43,wMelPop-Low_25_1_4,1,wMelPop-Low,25,1,4,Male
43,wMelPop-Low_25_1_4,1,wMelPop-Low,25,1,4,Male
43,wMelPop-Low_25_1_4,1,wMelPop-Low,25,1,4,Male
44,wMelPop-Low_25_1_4,1,wMelPop-Low,25,1,4,Male
35,wMelPop-Low_25_1_5,1,wMelPop-Low,25,1,5,Male
37,wMelPop-Low_25_1_5,1,wMelPop-Low,25,1,5,Male
39,wMelPop-Low_25_1_5,1,wMelPop-Low,25,1,5,Male
40,wMelPop-Low_25_1_5,1,wMelPop-Low,25,1,5,Male
40,wMelPop-Low_25_1_5,1,wMelPop-Low,25,1,5,Male
42,wMelPop-Low_25_1_5,1,wMelPop-Low,25,1,5,Male
43,wMelPop-Low_25_1_5,1,wMelPop-Low,25,1,5,Male
43,wMelPop-Low_25_1_5,1,wMelPop-Low,25,1,5,Male
43,wMelPop-Low_25_1_5,1,wMelPop-Low,25,1,5,Male
44,wMelPop-Low_25_1_5,1,wMelPop-Low,25,1,5,Male
12,wMelPop-High_25_1_1,1,wMelPop-High,25,1,1,Male
13,wMelPop-High_25_1_1,1,wMelPop-High,25,1,1,Male
13,wMelPop-High_25_1_1,1,wMelPop-High,25,1,1,Male
13,wMelPop-High_25_1_1,1,wMelPop-High,25,1,1,Male
13,wMelPop-High_25_1_1,1,wMelPop-High,25,1,1,Male
13,wMelPop-High_25_1_1,1,wMelPop-High,25,1,1,Male
13,wMelPop-High_25_1_1,1,wMelPop-High,25,1,1,Male
13,wMelPop-High_25_1_1,1,wMelPop-High,25,1,1,Male
13,wMelPop-High_25_1_1,1,wMelPop-High,25,1,1,Male
13,wMelPop-High_25_1_1,1,wMelPop-High,25,1,1,Male
13,wMelPop-High_25_1_2,1,wMelPop-High,25,1,2,Male
13,wMelPop-High_25_1_2,1,wMelPop-High,25,1,2,Male
13,wMelPop-High_25_1_2,1,wMelPop-High,25,1,2,Male
13,wMelPop-High_25_1_2,1,wMelPop-High,25,1,2,Male
13,wMelPop-High_25_1_2,1,wMelPop-High,25,1,2,Male
13,wMelPop-High_25_1_2,1,wMelPop-High,25,1,2,Male
13,wMelPop-High_25_1_2,1,wMelPop-High,25,1,2,Male
13,wMelPop-High_25_1_2,1,wMelPop-High,25,1,2,Male
13,wMelPop-High_25_1_2,1,wMelPop-High,25,1,2,Male
13,wMelPop-High_25_1_2,1,wMelPop-High,25,1,2,Male
13,wMelPop-High_25_1_3,1,wMelPop-High,25,1,3,Male
13,wMelPop-High_25_1_3,1,wMelPop-High,25,1,3,Male
13,wMelPop-High_25_1_3,1,wMelPop-High,25,1,3,Male
13,wMelPop-High_25_1_3,1,wMelPop-High,25,1,3,Male
13,wMelPop-High_25_1_3,1,wMelPop-High,25,1,3,Male
13,wMelPop-High_25_1_3,1,wMelPop-High,25,1,3,Male
13,wMelPop-High_25_1_3,1,wMelPop-High,25,1,3,Male
13,wMelPop-High_25_1_3,1,wMelPop-High,25,1,3,Male
13,wMelPop-High_25_1_3,1,wMelPop-High,25,1,3,Male
13,wMelPop-High_25_1_3,1,wMelPop-High,25,1,3,Male
12,wMelPop-High_25_1_4,1,wMelPop-High,25,1,4,Male
13,wMelPop-High_25_1_4,1,wMelPop-High,25,1,4,Male
13,wMelPop-High_25_1_4,1,wMelPop-High,25,1,4,Male
13,wMelPop-High_25_1_4,1,wMelPop-High,25,1,4,Male
13,wMelPop-High_25_1_4,1,wMelPop-High,25,1,4,Male
13,wMelPop-High_25_1_4,1,wMelPop-High,25,1,4,Male
13,wMelPop-High_25_1_4,1,wMelPop-High,25,1,4,Male
13,wMelPop-High_25_1_4,1,wMelPop-High,25,1,4,Male
13,wMelPop-High_25_1_4,1,wMelPop-High,25,1,4,Male
13,wMelPop-High_25_1_4,1,wMelPop-High,25,1,4,Male
13,wMelPop-High_25_1_5,1,wMelPop-High,25,1,5,Male
13,wMelPop-High_25_1_5,1,wMelPop-High,25,1,5,Male
14,wMelPop-High_25_1_5,1,wMelPop-High,25,1,5,Male
14,wMelPop-High_25_1_5,1,wMelPop-High,25,1,5,Male
14,wMelPop-High_25_1_5,1,wMelPop-High,25,1,5,Male
14,wMelPop-High_25_1_5,1,wMelPop-High,25,1,5,Male
14,wMelPop-High_25_1_5,1,wMelPop-High,25,1,5,Male
14,wMelPop-High_25_1_5,1,wMelPop-High,25,1,5,Male
14,wMelPop-High_25_1_5,1,wMelPop-High,25,1,5,Male
14,wMelPop-High_25_1_5,1,wMelPop-High,25,1,5,Male
39,wMelCS_b_25_2_1,1,wMelCS_b,25,2,1,Male
44,wMelCS_b_25_2_1,1,wMelCS_b,25,2,1,Male
44,wMelCS_b_25_2_1,1,wMelCS_b,25,2,1,Male
45,wMelCS_b_25_2_1,1,wMelCS_b,25,2,1,Male
49,wMelCS_b_25_2_1,1,wMelCS_b,25,2,1,Male
50,wMelCS_b_25_2_1,1,wMelCS_b,25,2,1,Male
52,wMelCS_b_25_2_1,1,wMelCS_b,25,2,1,Male
60,wMelCS_b_25_2_1,1,wMelCS_b,25,2,1,Male
64,wMelCS_b_25_2_1,1,wMelCS_b,25,2,1,Male
64,wMelCS_b_25_2_1,1,wMelCS_b,25,2,1,Male
5,wMelCS_b_25_2_2,1,wMelCS_b,25,2,2,Male
34,wMelCS_b_25_2_2,1,wMelCS_b,25,2,2,Male
52,wMelCS_b_25_2_2,1,wMelCS_b,25,2,2,Male
54,wMelCS_b_25_2_2,1,wMelCS_b,25,2,2,Male
55,wMelCS_b_25_2_2,1,wMelCS_b,25,2,2,Male
55,wMelCS_b_25_2_2,1,wMelCS_b,25,2,2,Male
55,wMelCS_b_25_2_2,1,wMelCS_b,25,2,2,Male
55,wMelCS_b_25_2_2,1,wMelCS_b,25,2,2,Male
55,wMelCS_b_25_2_2,1,wMelCS_b,25,2,2,Male
55,wMelCS_b_25_2_2,1,wMelCS_b,25,2,2,Male
21,wMelCS_b_25_2_3,1,wMelCS_b,25,2,3,Male
49,wMelCS_b_25_2_3,1,wMelCS_b,25,2,3,Male
49,wMelCS_b_25_2_3,1,wMelCS_b,25,2,3,Male
49,wMelCS_b_25_2_3,1,wMelCS_b,25,2,3,Male
50,wMelCS_b_25_2_3,1,wMelCS_b,25,2,3,Male
50,wMelCS_b_25_2_3,1,wMelCS_b,25,2,3,Male
54,wMelCS_b_25_2_3,1,wMelCS_b,25,2,3,Male
55,wMelCS_b_25_2_3,1,wMelCS_b,25,2,3,Male
64,wMelCS_b_25_2_3,1,wMelCS_b,25,2,3,Male
65,wMelCS_b_25_2_3,1,wMelCS_b,25,2,3,Male
29,wMelCS_b_25_2_4,1,wMelCS_b,25,2,4,Male
38,wMelCS_b_25_2_4,1,wMelCS_b,25,2,4,Male
40,wMelCS_b_25_2_4,1,wMelCS_b,25,2,4,Male
48,wMelCS_b_25_2_4,1,wMelCS_b,25,2,4,Male
49,wMelCS_b_25_2_4,1,wMelCS_b,25,2,4,Male
49,wMelCS_b_25_2_4,1,wMelCS_b,25,2,4,Male
50,wMelCS_b_25_2_4,1,wMelCS_b,25,2,4,Male
52,wMelCS_b_25_2_4,1,wMelCS_b,25,2,4,Male
55,wMelCS_b_25_2_4,1,wMelCS_b,25,2,4,Male
55,wMelCS_b_25_2_4,1,wMelCS_b,25,2,4,Male
44,wMelCS_b_25_2_5,1,wMelCS_b,25,2,5,Male
45,wMelCS_b_25_2_5,1,wMelCS_b,25,2,5,Male
50,wMelCS_b_25_2_5,1,wMelCS_b,25,2,5,Male
55,wMelCS_b_25_2_5,1,wMelCS_b,25,2,5,Male
55,wMelCS_b_25_2_5,1,wMelCS_b,25,2,5,Male
55,wMelCS_b_25_2_5,1,wMelCS_b,25,2,5,Male
56,wMelCS_b_25_2_5,1,wMelCS_b,25,2,5,Male
56,wMelCS_b_25_2_5,1,wMelCS_b,25,2,5,Male
63,wMelCS_b_25_2_5,1,wMelCS_b,25,2,5,Male
63,wMelCS_b_25_2_5,1,wMelCS_b,25,2,5,Male
46,NoWolb_25_2_1,1,NoWolb,25,2,1,Male
54,NoWolb_25_2_1,1,NoWolb,25,2,1,Male
55,NoWolb_25_2_1,1,NoWolb,25,2,1,Male
56,NoWolb_25_2_1,1,NoWolb,25,2,1,Male
57,NoWolb_25_2_1,1,NoWolb,25,2,1,Male
58,NoWolb_25_2_1,1,NoWolb,25,2,1,Male
59,NoWolb_25_2_1,1,NoWolb,25,2,1,Male
60,NoWolb_25_2_1,1,NoWolb,25,2,1,Male
64,NoWolb_25_2_1,1,NoWolb,25,2,1,Male
68,NoWolb_25_2_1,1,NoWolb,25,2,1,Male
40,NoWolb_25_2_2,1,NoWolb,25,2,2,Male
50,NoWolb_25_2_2,1,NoWolb,25,2,2,Male
53,NoWolb_25_2_2,1,NoWolb,25,2,2,Male
53,NoWolb_25_2_2,1,NoWolb,25,2,2,Male
55,NoWolb_25_2_2,1,NoWolb,25,2,2,Male
57,NoWolb_25_2_2,1,NoWolb,25,2,2,Male
60,NoWolb_25_2_2,1,NoWolb,25,2,2,Male
64,NoWolb_25_2_2,1,NoWolb,25,2,2,Male
65,NoWolb_25_2_2,1,NoWolb,25,2,2,Male
65,NoWolb_25_2_2,1,NoWolb,25,2,2,Male
8,NoWolb_25_2_3,1,NoWolb,25,2,3,Male
50,NoWolb_25_2_3,1,NoWolb,25,2,3,Male
50,NoWolb_25_2_3,1,NoWolb,25,2,3,Male
56,NoWolb_25_2_3,1,NoWolb,25,2,3,Male
56,NoWolb_25_2_3,1,NoWolb,25,2,3,Male
60,NoWolb_25_2_3,1,NoWolb,25,2,3,Male
60,NoWolb_25_2_3,1,NoWolb,25,2,3,Male
64,NoWolb_25_2_3,1,NoWolb,25,2,3,Male
64,NoWolb_25_2_3,1,NoWolb,25,2,3,Male
64,NoWolb_25_2_3,1,NoWolb,25,2,3,Male
53,NoWolb_25_2_4,1,NoWolb,25,2,4,Male
54,NoWolb_25_2_4,1,NoWolb,25,2,4,Male
56,NoWolb_25_2_4,1,NoWolb,25,2,4,Male
56,NoWolb_25_2_4,1,NoWolb,25,2,4,Male
57,NoWolb_25_2_4,1,NoWolb,25,2,4,Male
58,NoWolb_25_2_4,1,NoWolb,25,2,4,Male
59,NoWolb_25_2_4,1,NoWolb,25,2,4,Male
60,NoWolb_25_2_4,1,NoWolb,25,2,4,Male
63,NoWolb_25_2_4,1,NoWolb,25,2,4,Male
64,NoWolb_25_2_4,1,NoWolb,25,2,4,Male
52,NoWolb_25_2_5,1,NoWolb,25,2,5,Male
57,NoWolb_25_2_5,1,NoWolb,25,2,5,Male
58,NoWolb_25_2_5,1,NoWolb,25,2,5,Male
59,NoWolb_25_2_5,1,NoWolb,25,2,5,Male
60,NoWolb_25_2_5,1,NoWolb,25,2,5,Male
60,NoWolb_25_2_5,1,NoWolb,25,2,5,Male
60,NoWolb_25_2_5,1,NoWolb,25,2,5,Male
63,NoWolb_25_2_5,1,NoWolb,25,2,5,Male
65,NoWolb_25_2_5,1,NoWolb,25,2,5,Male
69,NoWolb_25_2_5,1,NoWolb,25,2,5,Male
30,wMelOctoless_25_2_1,1,wMelOctoless,25,2,1,Male
33,wMelOctoless_25_2_1,1,wMelOctoless,25,2,1,Male
33,wMelOctoless_25_2_1,1,wMelOctoless,25,2,1,Male
33,wMelOctoless_25_2_1,1,wMelOctoless,25,2,1,Male
33,wMelOctoless_25_2_1,1,wMelOctoless,25,2,1,Male
33,wMelOctoless_25_2_1,1,wMelOctoless,25,2,1,Male
34,wMelOctoless_25_2_1,1,wMelOctoless,25,2,1,Male
34,wMelOctoless_25_2_1,1,wMelOctoless,25,2,1,Male
34,wMelOctoless_25_2_1,1,wMelOctoless,25,2,1,Male
34,wMelOctoless_25_2_1,1,wMelOctoless,25,2,1,Male
30,wMelOctoless_25_2_2,1,wMelOctoless,25,2,2,Male
30,wMelOctoless_25_2_2,1,wMelOctoless,25,2,2,Male
33,wMelOctoless_25_2_2,1,wMelOctoless,25,2,2,Male
33,wMelOctoless_25_2_2,1,wMelOctoless,25,2,2,Male
33,wMelOctoless_25_2_2,1,wMelOctoless,25,2,2,Male
33,wMelOctoless_25_2_2,1,wMelOctoless,25,2,2,Male
34,wMelOctoless_25_2_2,1,wMelOctoless,25,2,2,Male
34,wMelOctoless_25_2_2,1,wMelOctoless,25,2,2,Male
35,wMelOctoless_25_2_2,1,wMelOctoless,25,2,2,Male
35,wMelOctoless_25_2_2,1,wMelOctoless,25,2,2,Male
4,wMelOctoless_25_2_3,1,wMelOctoless,25,2,3,Male
29,wMelOctoless_25_2_3,1,wMelOctoless,25,2,3,Male
30,wMelOctoless_25_2_3,1,wMelOctoless,25,2,3,Male
30,wMelOctoless_25_2_3,1,wMelOctoless,25,2,3,Male
33,wMelOctoless_25_2_3,1,wMelOctoless,25,2,3,Male
33,wMelOctoless_25_2_3,1,wMelOctoless,25,2,3,Male
34,wMelOctoless_25_2_3,1,wMelOctoless,25,2,3,Male
34,wMelOctoless_25_2_3,1,wMelOctoless,25,2,3,Male
34,wMelOctoless_25_2_3,1,wMelOctoless,25,2,3,Male
34,wMelOctoless_25_2_3,1,wMelOctoless,25,2,3,Male
5,wMelOctoless_25_2_4,1,wMelOctoless,25,2,4,Male
28,wMelOctoless_25_2_4,1,wMelOctoless,25,2,4,Male
29,wMelOctoless_25_2_4,1,wMelOctoless,25,2,4,Male
33,wMelOctoless_25_2_4,1,wMelOctoless,25,2,4,Male
